Test Name,PFE_1
Engineer,
Location,
Test Info,


Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,1TC8,1TC9,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,2TC8,2TC9,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,3TC8,3TC9,4TC1,4TC2,4TC3,4TC4,Ambient,1GASCO,1GASCO2,1GASO2,2GASCO,2GASCO2,2GASO2,3GASCO,3GASCO2,3GASO2,4GASCO,4GASCO2,4GASO2,WEA_DIR,WEA_VEL,1PT1V,1PT2V,1PT3V,2PT1V,2PT2V,2PT3V,Event
2021-10-22 10:20:42,00:00:32,15.785275,15.556992,15.453907,15.645310,15.665335,15.869800,15.902644,16.386419,16.270790,16.629553,16.525360,16.459938,16.388208,16.402958,16.235218,16.291609,16.299833,16.256052,17.125446,16.856245,16.764008,16.772333,16.702404,16.725475,16.776268,16.752007,16.771511,16.570749,16.668549,16.328352,16.425900,22.327414,0.004956,-0.000838,4.228171,-0.000516,0.005278,4.242656,0.005278,0.001415,4.229136,0.004312,-0.001803,4.251347,5.508021,2.492528,2.470317,2.481262,2.473536,2.477399,2.475146,2.444888,
2021-10-22 10:20:43,00:00:33,15.850134,15.577583,15.476404,15.686848,15.676029,15.839793,15.865260,16.377123,16.268179,16.625515,16.523462,16.455185,16.369003,16.395412,16.249561,16.283350,16.286602,16.251863,17.106518,16.852295,16.773819,16.773819,16.699608,16.720303,16.771183,16.737646,16.771183,16.563049,16.648939,16.328249,16.412235,22.546057,0.001415,0.001415,4.226562,0.002381,0.003669,4.240403,0.008175,-0.002125,4.232356,0.000772,0.002703,4.247807,5.210269,2.419459,2.479652,2.490275,2.485124,2.490275,2.484481,2.472893,
2021-10-22 10:20:44,00:00:34,15.849022,15.560044,15.513384,15.697399,15.719542,15.854738,15.866878,16.350664,16.276033,16.630039,16.526798,16.454952,16.385775,16.386250,16.257053,16.277756,16.293011,16.225674,17.119341,16.857037,16.783054,16.770926,16.701946,16.715267,16.778669,16.724676,16.790325,16.563162,16.664436,16.337803,16.406086,22.600061,0.001415,0.003025,4.223986,0.001415,0.002059,4.246197,0.001737,0.000128,4.235252,0.002059,0.003991,4.247807,5.754271,2.397892,2.504438,2.513451,2.507657,2.513451,2.508944,2.528902,
2021-10-22 10:20:45,00:00:35,15.828815,15.541024,15.534596,15.711706,15.759171,15.877942,15.921021,16.296772,16.299406,16.638895,16.528042,16.453579,16.370268,16.381451,16.255823,16.259392,16.270302,16.229137,17.109726,16.865017,16.791695,16.757683,16.687990,16.705355,16.745548,16.709631,16.788837,16.562862,16.644402,16.350121,16.397705,22.669598,-0.000516,0.004956,4.220767,0.006566,0.001737,4.241046,0.004634,-0.000194,4.234287,0.001094,0.005278,4.246197,5.652874,2.381797,2.521498,2.530511,2.525361,2.537271,2.529545,2.571713,
2021-10-22 10:20:46,00:00:36,15.875281,15.537507,15.561790,15.726280,15.790550,15.915268,15.947874,16.297682,16.307737,16.648890,16.531853,16.456200,16.385078,16.400782,16.262545,16.253504,16.278238,16.221371,17.121462,16.888647,16.806623,16.760006,16.702206,16.727657,16.746834,16.725664,16.816286,16.576519,16.655510,16.360043,16.412861,22.647041,-0.000194,0.005278,4.218836,0.004634,-0.000516,4.242978,0.001737,0.002381,4.234931,0.002381,0.006566,4.246197,4.956616,2.363771,2.525683,2.534052,2.527292,2.535339,2.527614,2.578795,
2021-10-22 10:20:47,00:00:37,15.894258,15.554822,15.539585,15.738832,15.778814,15.930189,15.943279,16.290709,16.314129,16.654804,16.504698,16.457355,16.369120,16.393625,16.245632,16.253485,16.239269,16.193821,17.103682,16.880615,16.791788,16.764437,16.687609,16.731136,16.730707,16.724049,16.789219,16.593220,16.636805,16.351562,16.385109,22.509125,0.001737,0.003025,4.216261,0.004956,-0.000194,4.243944,-0.002125,0.006566,4.230746,0.005600,0.002703,4.246197,5.046747,2.341239,2.529867,2.537271,2.531799,2.538236,2.532120,2.585876,
2021-10-22 10:20:48,00:00:38,15.917462,15.554463,15.539703,15.762277,15.760865,15.936280,15.980309,16.256824,16.331638,16.661366,16.514116,16.458923,16.370813,16.387230,16.254704,16.262554,16.255560,16.170610,17.105455,16.903793,16.805456,16.758123,16.693665,16.706747,16.728329,16.731184,16.777803,16.602497,16.644829,16.349358,16.376005,22.454378,0.003025,0.000450,4.221733,0.004634,-0.000194,4.245231,-0.001482,0.005600,4.230102,0.003991,0.001737,4.251347,4.936337,2.345102,2.530511,2.538880,2.534696,2.541456,2.534696,2.590705,
2021-10-22 10:20:49,00:00:39,15.920691,15.536267,15.541981,15.748843,15.788309,15.905649,15.927308,16.175756,16.298540,16.647781,16.500055,16.438913,16.372301,16.381819,16.249052,16.238583,16.244993,16.139818,17.088951,16.892757,16.802410,16.732958,16.701084,16.688715,16.720617,16.717762,16.760576,16.571470,16.638023,16.316854,16.357540,22.429140,0.004312,0.000450,4.224308,0.001094,0.002381,4.238793,-0.000516,0.008175,4.223986,0.005922,-0.001160,4.252313,4.624743,2.351861,2.534696,2.542099,2.535983,2.541456,2.537915,2.592958,
2021-10-22 10:20:50,00:00:40,15.938113,15.551552,15.552504,15.736753,15.793441,15.924109,15.933152,16.164228,16.291647,16.657064,16.513145,16.455812,16.372244,16.376526,16.251612,16.259226,16.244150,16.147779,17.099998,16.890965,16.797476,16.738014,16.706141,16.683067,16.714634,16.724861,16.760302,16.567152,16.639585,16.316277,16.337690,22.423357,0.003347,0.000128,4.223986,0.002059,0.003347,4.239437,0.002059,0.002703,4.227527,0.005278,-0.000194,4.251347,4.999106,2.333513,2.535017,2.544674,2.533408,2.549181,2.540490,2.599718,
2021-10-22 10:20:51,00:00:41,15.947569,15.534823,15.575294,15.719789,15.781488,15.930245,15.942860,16.141809,16.263765,16.640848,16.507395,16.442923,16.352232,16.373882,16.242306,16.250633,16.230980,16.151979,17.063534,16.874947,16.792019,16.728037,16.695927,16.656202,16.702486,16.736500,16.735550,16.555717,16.627670,16.309116,16.303406,22.373854,0.001094,0.003025,4.221411,0.000772,0.003347,4.240403,0.005278,0.000772,4.229458,0.001737,0.000450,4.250703,4.954685,2.329329,2.529223,2.536627,2.533086,2.541777,2.537271,2.587164,
2021-10-22 10:20:52,00:00:42,15.977634,15.549423,15.602272,15.735101,15.824847,15.946944,15.969554,16.149702,16.277546,16.638212,16.519745,16.446711,16.358795,16.363316,16.259340,16.255772,16.249762,16.156961,17.062565,16.886108,16.799868,16.743498,16.701397,16.642168,16.733488,16.712082,16.726830,16.555323,16.637203,16.294859,16.317938,22.374109,0.002381,0.003347,4.223021,0.003025,0.003669,4.239759,0.007210,-0.000194,4.232677,0.002059,0.005278,4.248450,5.144602,2.329973,2.532442,2.540168,2.533408,2.538236,2.533086,2.586198,
2021-10-22 10:20:53,00:00:43,15.970842,15.561437,15.597145,15.730212,15.829762,15.966852,15.958523,16.148191,16.252203,16.643085,16.492027,16.429220,16.350855,16.357515,16.239500,16.258774,16.226767,16.157761,17.053377,16.880960,16.770206,16.754271,16.670307,16.626062,16.709190,16.693968,16.713472,16.549339,16.613543,16.268576,16.287134,22.314573,-0.000516,0.003991,4.222055,0.003669,0.001737,4.241691,0.004312,-0.000838,4.239437,0.001737,0.004956,4.246197,5.641608,2.299071,2.531477,2.539846,2.533086,2.544030,2.536305,2.589417,
2021-10-22 10:20:54,00:00:44,15.976475,15.569451,15.617776,15.720611,15.807310,15.971772,15.974866,16.170956,16.273512,16.634655,16.490019,16.417696,16.339701,16.358496,16.242384,16.256660,16.232475,16.173462,17.060032,16.896418,16.776731,16.749140,16.656374,16.616173,16.707804,16.701382,16.695435,16.560560,16.627573,16.240255,16.296410,22.346294,-0.000516,0.004634,4.216905,0.004956,-0.000194,4.246197,0.007210,0.001737,4.234931,0.000772,0.004634,4.245553,5.878201,2.250144,2.490275,2.502828,2.498966,2.503472,2.498644,2.506691,
2021-10-22 10:20:55,00:00:45,15.960264,15.592278,15.635128,15.730582,15.793210,15.939586,15.951724,16.161381,16.302309,16.633472,16.480509,16.403427,16.339777,16.333115,16.247458,16.257927,16.227341,16.182369,17.052525,16.907934,16.752245,16.740591,16.648062,16.614283,16.688738,16.716806,16.679699,16.565281,16.597776,16.227581,16.307529,22.229269,0.000450,0.004312,4.217227,0.007210,-0.000194,4.242656,0.002381,0.000450,4.232999,0.003669,0.003991,4.252313,5.772619,2.226968,2.485768,2.494459,2.487378,2.494459,2.489953,2.487056,
2021-10-22 10:20:56,00:00:46,16.001408,15.626291,15.631528,15.726983,15.823753,15.935141,15.924669,16.122908,16.329788,16.623121,16.478960,16.390696,16.337282,16.318249,16.268282,16.250912,16.235016,16.186951,17.064476,16.919649,16.761869,16.719769,16.635088,16.603212,16.693020,16.705151,16.698967,16.569324,16.611452,16.211519,16.339767,22.069784,0.002059,0.001737,4.222377,0.004312,0.000450,4.247807,0.002059,0.003347,4.230424,0.004956,0.000450,4.248772,5.636136,2.210873,2.491240,2.501219,2.492206,2.498644,2.495103,2.497356,
2021-10-22 10:20:57,00:00:47,16.071335,15.646962,15.649343,15.744557,15.828537,15.937782,15.946350,16.093662,16.339603,16.624371,16.474262,16.395752,16.332451,16.330309,16.272491,16.264639,16.239864,16.212025,17.069796,16.930677,16.756960,16.724611,16.637077,16.615906,16.711432,16.717140,16.704535,16.577034,16.603664,16.221098,16.337687,21.938641,0.004312,0.000772,4.223342,0.003347,0.001415,4.246197,0.003025,0.004312,4.226883,0.004312,0.000450,4.251025,5.403728,2.198963,2.478043,2.488021,2.481262,2.486090,2.478687,2.465167,
2021-10-22 10:20:58,00:00:48,16.113367,15.669489,15.673535,15.735187,15.790777,15.919065,15.927633,16.078993,16.292048,16.620119,16.455261,16.395069,16.316984,16.335066,16.269159,16.252741,16.230658,16.215193,17.058693,16.932653,16.749117,16.722715,16.628996,16.623762,16.727753,16.709436,16.702776,16.577656,16.598793,16.203854,16.307358,21.876949,0.003991,-0.001160,4.222699,0.001415,0.002381,4.242656,-0.000194,0.004956,4.227849,0.006566,-0.000838,4.253601,5.339993,2.197675,2.472571,2.483193,2.475146,2.483193,2.478687,2.462914,
2021-10-22 10:20:59,00:00:49,16.105068,15.738073,15.697370,15.758781,15.793371,15.895002,15.914518,16.058025,16.287699,16.628380,16.464474,16.395241,16.293703,16.322016,16.262295,16.242783,16.240717,16.216208,17.057329,16.926058,16.741821,16.712564,16.636209,16.620747,16.731186,16.695271,16.699551,16.561346,16.598509,16.207138,16.312307,21.896799,0.002703,0.001094,4.223021,0.000772,0.003991,4.242978,0.002703,0.004312,4.228493,0.003025,0.000450,4.248772,5.299112,2.194135,2.464201,2.475468,2.470317,2.476755,2.471927,2.445532,
2021-10-22 10:21:00,00:00:50,16.141390,15.704899,15.640151,15.785353,15.816092,15.895825,15.907249,16.051710,16.309040,16.619505,16.466303,16.397547,16.304930,16.319443,16.264004,16.244255,16.249590,16.214611,17.063107,16.896637,16.740021,16.691734,16.643448,16.620136,16.741934,16.692223,16.717436,16.544024,16.602064,16.195465,16.317768,21.916681,0.002381,0.002381,4.226240,0.000772,0.003025,4.243622,0.006566,0.001415,4.231068,0.003347,0.001094,4.250381,5.666072,2.175143,2.458407,2.468708,2.463236,2.470639,2.460017,2.427506,
2021-10-22 10:21:01,00:00:51,16.182581,15.705638,15.604230,15.807276,15.835140,15.933913,15.921299,16.067186,16.328079,16.637827,16.457506,16.423960,16.294971,16.338989,16.246195,16.244291,16.242743,16.241791,17.058641,16.919285,16.731575,16.715639,16.655220,16.637856,16.742132,16.707644,16.710972,16.560160,16.591881,16.216450,16.310913,21.899199,0.001415,0.001415,4.222377,0.002381,0.002703,4.243944,0.006244,0.001094,4.233321,0.003347,0.001737,4.248450,6.334649,2.164199,2.473858,2.483193,2.472893,2.481584,2.475790,2.460661,
2021-10-22 10:21:02,00:00:52,16.213863,15.718364,15.633620,15.791201,15.862739,15.923192,15.936282,16.061462,16.336151,16.623774,16.478424,16.420851,16.313911,16.334848,16.248955,16.242767,16.271025,16.232002,17.069311,16.897610,16.737181,16.707209,16.677238,16.632044,16.746954,16.692722,16.713415,16.554516,16.590710,16.207664,16.310217,21.797131,-0.001803,0.004312,4.221733,0.004634,0.002059,4.242334,0.008819,-0.004379,4.239437,-0.000838,0.005922,4.247807,6.189474,2.135229,2.478043,2.489631,2.482227,2.491562,2.485124,2.479330,
2021-10-22 10:21:03,00:00:53,16.195795,15.678866,15.637684,15.803595,15.896544,15.958423,15.932006,16.081223,16.328955,16.634897,16.461475,16.426741,16.319744,16.348295,16.238607,16.257404,16.265385,16.248489,17.057489,16.888880,16.719610,16.712000,16.668232,16.627317,16.738596,16.688646,16.720282,16.560431,16.585823,16.212532,16.311516,21.716936,0.000772,0.002059,4.222055,0.003347,0.001415,4.242656,0.004312,0.001737,4.230424,0.002381,0.003025,4.250060,5.240849,2.159370,2.496069,2.506047,2.501541,2.504116,2.498966,2.511519,
2021-10-22 10:21:04,00:00:54,16.131157,15.663241,15.641341,15.802490,15.923065,15.994701,15.976138,16.092035,16.332371,16.638073,16.473930,16.432058,16.317030,16.338444,16.243032,16.265398,16.266802,16.249907,17.046778,16.889107,16.738186,16.719395,16.672060,16.630671,16.720448,16.697374,16.715452,16.571062,16.576008,16.222225,16.323587,21.621641,0.000450,0.003669,4.219158,0.005278,-0.001160,4.250060,-0.000516,0.003669,4.232034,0.003669,0.003669,4.247163,4.943740,2.189306,2.495103,2.506691,2.498644,2.503472,2.497356,2.504438,
2021-10-22 10:21:05,00:00:55,16.165211,15.641366,15.645412,15.789662,15.912336,15.995634,16.016338,16.117954,16.349787,16.637169,16.489679,16.443525,16.334492,16.354002,16.251215,16.282385,16.274738,16.260223,17.046625,16.879917,16.750608,16.715166,16.679249,16.632627,16.727139,16.683847,16.734276,16.568716,16.578339,16.215515,16.302841,21.514507,0.002059,0.001737,4.220767,0.003669,0.001415,4.244587,0.000450,0.003991,4.230102,0.003347,0.001094,4.247807,5.922622,2.222139,2.488987,2.497678,2.492850,2.497678,2.490918,2.492206,
2021-10-22 10:21:06,00:00:56,16.130087,15.610751,15.589564,15.770476,15.894161,15.982221,16.020060,16.126434,16.366400,16.631180,16.494871,16.433729,16.327780,16.334442,16.252831,16.272341,16.287151,16.263834,17.043812,16.858076,16.749559,16.712217,16.684624,16.622065,16.703926,16.671339,16.739605,16.561440,16.575258,16.215052,16.302376,21.383965,0.003669,0.000450,4.222055,0.002703,0.001737,4.241368,-0.000194,0.009141,4.223664,0.005278,-0.000516,4.249738,5.313919,2.208298,2.487056,2.493815,2.490918,2.494137,2.489309,2.486090,
2021-10-22 10:21:07,00:00:57,16.100245,15.641127,15.573757,15.757289,15.850547,15.945987,15.962170,16.158262,16.360926,16.630228,16.486305,16.432539,16.317276,16.331314,16.250652,16.291103,16.277546,16.259701,17.030882,16.857037,16.733242,16.725868,16.685669,16.614307,16.669064,16.688332,16.713545,16.546556,16.555311,16.206045,16.282663,21.308407,0.004634,-0.000838,4.224630,-0.000194,0.004956,4.241368,-0.001160,0.005600,4.224308,0.006244,-0.001803,4.249094,4.531394,2.227611,2.505082,2.514738,2.508622,2.516026,2.510876,2.530189,
2021-10-22 10:21:08,00:00:58,16.132000,15.692649,15.592193,15.735734,15.842082,15.927288,15.930383,16.160032,16.363213,16.626806,16.483120,16.432922,16.323111,16.330248,16.248159,16.271715,16.268456,16.245375,17.035828,16.851280,16.735319,16.721523,16.696785,16.612104,16.676668,16.687134,16.724478,16.545120,16.555044,16.201971,16.273592,21.237759,0.003347,-0.001160,4.225274,0.000128,0.004312,4.239759,0.005600,0.003025,4.231068,0.003347,-0.002447,4.250703,4.612833,2.220852,2.521176,2.530511,2.523429,2.528258,2.525361,2.560125,
2021-10-22 10:21:09,00:00:59,16.149654,15.736256,15.609140,15.728400,15.853894,15.927438,15.925772,16.128532,16.372555,16.643995,16.493176,16.422041,16.337908,16.339573,16.252966,16.280090,16.259727,16.225939,17.060635,16.844696,16.750412,16.726625,16.709024,16.598175,16.705486,16.705486,16.738787,16.554197,16.546049,16.219862,16.272448,21.264345,0.000450,0.002381,4.218836,0.000450,0.006566,4.239437,0.008175,-0.002447,4.231390,0.001415,0.002381,4.247807,4.849747,2.219886,2.546606,2.554653,2.549503,2.556262,2.550468,2.618709,
2021-10-22 10:21:10,00:01:00,16.151829,15.761758,15.610364,15.758902,15.854971,15.948030,15.944461,16.120804,16.398874,16.645571,16.486662,16.420050,16.330887,16.338737,16.250463,16.271879,16.235250,16.210979,17.065184,16.855669,16.749025,16.740938,16.726665,16.585371,16.710453,16.712831,16.748035,16.562019,16.538185,16.219849,16.271006,21.288265,0.000128,0.003991,4.217227,0.003347,0.002703,4.239115,0.003347,0.001415,4.230102,0.003669,0.002381,4.246519,4.940521,2.229543,2.554975,2.563988,2.556906,2.564954,2.556262,2.637701,
2021-10-22 10:21:11,00:01:01,16.177877,15.740208,15.617140,15.769723,15.864309,15.915718,15.950228,16.128475,16.423019,16.640930,16.485352,16.408270,16.326021,16.335064,16.245123,16.239176,16.219402,16.194180,17.046492,16.845535,16.738367,16.724571,16.724810,16.585178,16.716702,16.717892,16.740250,16.557327,16.521387,16.225176,16.266340,21.274139,-0.001160,0.005600,4.214330,0.006244,-0.000194,4.242656,0.005922,-0.001160,4.236218,-0.001482,0.006566,4.246519,4.564871,2.218598,2.537915,2.544996,2.541777,2.550147,2.541456,2.608087,
2021-10-22 10:21:12,00:01:02,16.172268,15.739595,15.629621,15.759352,15.849496,15.943984,15.942794,16.118900,16.429750,16.637192,16.493509,16.405245,16.336252,16.326258,16.254164,16.232512,16.214579,16.180313,17.066879,16.864021,16.741150,16.729494,16.731636,16.594622,16.716175,16.718554,16.749474,16.547283,16.532686,16.235289,16.286446,21.242739,0.002059,0.002703,4.217870,0.003991,0.000772,4.243300,0.002703,0.001737,4.231068,0.002703,0.003347,4.246519,4.151882,2.220530,2.509910,2.516992,2.510876,2.521820,2.515704,2.535983,
2021-10-22 10:21:13,00:01:03,16.168829,15.756387,15.638320,15.783522,15.836688,15.925227,15.946171,16.112520,16.413445,16.642536,16.486244,16.411066,16.332981,16.337025,16.247324,16.204256,16.202814,16.177591,17.056787,16.859400,16.753073,16.739513,16.713587,16.603691,16.722145,16.702879,16.748072,16.545643,16.527981,16.243431,16.308626,21.318150,0.003025,0.001415,4.218836,0.002381,0.001094,4.242334,0.001415,0.004634,4.229780,0.004312,0.001415,4.250060,4.401993,2.218277,2.495103,2.501541,2.494459,2.501863,2.498322,2.506369,
2021-10-22 10:21:14,00:01:04,16.170399,15.769145,15.664171,15.822462,15.891129,15.908503,15.912311,16.100080,16.406052,16.636810,16.480518,16.417948,16.337357,16.336166,16.227905,16.201017,16.194927,16.182077,17.051283,16.871256,16.747316,16.735899,16.682142,16.598173,16.714521,16.703104,16.730934,16.538731,16.532749,16.257717,16.306257,21.374321,0.002381,0.000772,4.220124,0.002703,0.002059,4.244266,0.003991,0.002703,4.228171,0.003347,-0.000838,4.249094,5.232801,2.200894,2.489309,2.498966,2.491240,2.501541,2.494459,2.490275,
2021-10-22 10:21:15,00:01:05,16.171637,15.768956,15.684692,15.824415,15.920458,15.931882,15.944258,16.084431,16.404266,16.628601,16.490389,16.402124,16.351002,16.318405,16.232035,16.180637,16.207697,16.168673,17.056671,16.881639,16.763060,16.722149,16.676003,16.590607,16.731466,16.668671,16.735748,16.533554,16.533262,16.247047,16.345552,21.336918,0.004634,-0.002447,4.221411,0.000772,0.003025,4.244909,0.001094,0.004956,4.224952,0.005278,0.000450,4.247485,5.616822,2.183512,2.469030,2.479974,2.473858,2.480618,2.475468,2.452935,
2021-10-22 10:21:16,00:01:06,16.167393,15.782085,15.686635,15.833735,15.912000,15.927469,15.952221,16.093821,16.386482,16.631992,16.490211,16.411940,16.338160,16.325312,16.232517,16.179453,16.230253,16.182901,17.056623,16.895149,16.771606,16.713570,16.672895,16.600344,16.737936,16.666340,16.760771,16.542168,16.548908,16.255796,16.370480,21.350843,0.004634,-0.002447,4.223021,-0.002769,0.005278,4.242013,0.002381,0.002381,4.224308,0.004956,-0.003413,4.250060,5.567894,2.178684,2.442635,2.449394,2.448107,2.459695,2.449394,2.399501,
2021-10-22 10:21:17,00:01:07,16.149832,15.769281,15.683113,15.841164,15.940235,15.924766,15.915483,16.083502,16.363878,16.631277,16.476650,16.414318,16.325041,16.306244,16.214161,16.180134,16.230284,16.181503,17.052849,16.894464,16.772963,16.703747,16.647610,16.594563,16.716660,16.661713,16.730217,16.527546,16.529362,16.252665,16.372820,21.384453,0.001415,0.000450,4.219158,0.002059,0.002381,4.242013,0.005278,0.001415,4.228815,0.003025,0.001415,4.247485,5.617465,2.162589,2.413021,2.423965,2.420424,2.429759,2.423321,2.340595,
2021-10-22 10:21:18,00:01:08,16.135975,15.806596,15.690675,15.832777,15.927873,15.948816,15.977138,16.065905,16.347944,16.622721,16.478321,16.407425,16.331310,16.292528,16.224478,16.183788,16.235079,16.176781,17.047655,16.889269,16.771296,16.678768,16.655933,16.587662,16.712704,16.657282,16.741009,16.515503,16.546715,16.241467,16.391125,21.425907,0.000450,0.003025,4.221411,0.000450,0.003347,4.241046,0.010428,-0.005666,4.236540,-0.000194,0.004312,4.247163,5.570791,2.141988,2.390167,2.404330,2.397892,2.404652,2.398535,2.288771,
2021-10-22 10:21:19,00:01:09,16.131826,15.852905,15.709852,15.849335,15.906589,15.992267,16.029154,16.057474,16.364693,16.626143,16.472467,16.417034,16.325153,16.293270,16.213322,16.205708,16.225927,16.198088,17.039459,16.909851,16.759918,16.697363,16.644794,16.612206,16.706181,16.664555,16.731871,16.530628,16.536940,16.257626,16.393959,21.570889,-0.000838,0.003347,4.221089,0.003991,0.001737,4.242334,0.004312,0.000772,4.235252,0.001094,0.003025,4.249738,5.491283,2.127825,2.393385,2.408836,2.403686,2.409158,2.402398,2.297784,
2021-10-22 10:21:20,00:01:10,16.142750,15.872875,15.726016,15.827176,15.893567,15.998524,16.029222,16.056591,16.389370,16.611330,16.471687,16.400553,16.319019,16.289278,16.211472,16.207188,16.237783,16.195904,17.039417,16.917894,16.766056,16.693985,16.648552,16.601215,16.687281,16.643751,16.709641,16.519339,16.545902,16.243748,16.418863,21.598532,0.000450,0.003347,4.220446,0.003669,0.000450,4.242656,0.004634,0.003347,4.230102,0.001737,0.003347,4.248128,5.462634,2.127825,2.391776,2.406905,2.400467,2.405295,2.401111,2.291668,
2021-10-22 10:21:21,00:01:11,16.172249,15.875962,15.721725,15.832406,15.864514,15.997555,16.043247,16.048008,16.392509,16.611376,16.483868,16.402502,16.323603,16.292433,16.220575,16.214388,16.248808,16.205263,17.062088,16.933908,16.766005,16.698215,16.656590,16.596407,16.688992,16.650694,16.706831,16.523664,16.534410,16.245579,16.418791,21.540176,0.001415,0.003347,4.219480,0.004312,0.000450,4.246197,0.002381,0.003347,4.228493,0.002703,0.002381,4.251025,5.367997,2.106258,2.439738,2.448429,2.443600,2.450038,2.445210,2.386626,
2021-10-22 10:21:22,00:01:12,16.184725,15.873922,15.713019,15.815609,15.858697,15.973652,16.022202,16.100733,16.382246,16.618956,16.466467,16.384388,16.319365,16.295095,16.219429,16.215385,16.244793,16.205532,17.064734,16.953678,16.740023,16.693642,16.667000,16.593258,16.677343,16.633575,16.710646,16.506783,16.533333,16.235222,16.438412,21.482950,0.002703,0.000128,4.221411,0.004956,0.000128,4.245875,0.000772,0.005278,4.227849,0.004312,0.000128,4.251025,5.379585,2.117203,2.442957,2.451970,2.449394,2.455189,2.449394,2.400145,
2021-10-22 10:21:23,00:01:13,16.205788,15.885468,15.735517,15.819063,15.872349,15.975879,16.001820,16.156263,16.371950,16.628168,16.473064,16.403595,16.319448,16.309456,16.231888,16.218563,16.251400,16.219753,17.081324,16.978117,16.740150,16.703520,16.661417,16.600283,16.691580,16.625452,16.716080,16.500799,16.524000,16.246111,16.446445,21.484081,0.003669,-0.000838,4.225596,0.001415,0.002703,4.244909,-0.000194,0.006888,4.223664,0.003669,-0.000838,4.254888,5.478407,2.096280,2.441991,2.451648,2.448107,2.452613,2.446176,2.392098,
2021-10-22 10:21:24,00:01:14,16.198299,15.861318,15.698509,15.788009,15.833633,15.956681,15.974293,16.208456,16.356880,16.618095,16.462990,16.413029,16.312881,16.301460,16.228889,16.219372,16.251097,16.231586,17.096239,16.985901,16.730883,16.702339,16.650484,16.607904,16.712149,16.604631,16.712862,16.477837,16.511543,16.248642,16.455873,21.446321,0.002059,0.000128,4.222055,0.001415,0.003991,4.242013,0.002381,0.004312,4.225274,0.004634,0.000772,4.251025,5.625835,2.079541,2.428150,2.441025,2.431690,2.436841,2.433622,2.358621,
2021-10-22 10:21:25,00:01:15,16.190447,15.817048,15.688513,15.747307,15.779188,15.920329,15.936513,16.244209,16.363445,16.613480,16.448620,16.406509,16.305235,16.316893,16.205299,16.212914,16.240395,16.223976,17.092442,17.003027,16.729843,16.699160,16.643736,16.570707,16.684299,16.605087,16.696907,16.471155,16.499718,16.250614,16.451424,21.403502,0.002381,0.000450,4.223986,0.001094,0.004634,4.240403,0.003347,0.000772,4.232034,0.002381,-0.000516,4.250703,5.927129,2.082117,2.413021,2.425575,2.429759,2.427506,2.420424,2.340917,
2021-10-22 10:21:26,00:01:16,16.193470,15.790557,15.711293,15.770801,15.748151,15.914999,15.933087,16.221035,16.405697,16.608862,16.455183,16.410694,16.324352,16.311504,16.226799,16.226561,16.261969,16.229132,17.095215,16.988680,16.728279,16.694742,16.647882,16.569620,16.663351,16.624578,16.714493,16.488029,16.510155,16.267479,16.473993,21.489719,0.001094,0.002059,4.220124,0.001415,0.004634,4.243300,0.008175,-0.001160,4.233321,0.000450,0.003347,4.245553,6.475640,2.066988,2.408514,2.418171,2.418815,2.418815,2.416562,2.324501,
2021-10-22 10:21:27,00:01:17,16.191273,15.752418,15.681483,15.782170,15.755021,15.947573,15.914015,16.252411,16.406576,16.626392,16.452017,16.409431,16.317474,16.319853,16.218491,16.240858,16.255638,16.233271,17.092216,16.998999,16.732330,16.703074,16.627192,16.570814,16.639908,16.628489,16.688671,16.485994,16.504932,16.280102,16.489946,21.616486,-0.000838,0.003991,4.217548,0.003991,0.002059,4.241046,0.006566,-0.002769,4.238472,0.000772,0.006244,4.244909,7.216969,2.046386,2.420746,2.434266,2.417205,2.429437,2.426862,2.342205,
2021-10-22 10:21:28,00:01:18,16.152454,15.724774,15.694306,15.767859,15.740420,15.906080,15.909412,16.284214,16.388462,16.604473,16.462690,16.397026,16.322342,16.314730,16.224073,16.243347,16.263466,16.214924,17.093382,16.987560,16.744667,16.693764,16.634773,16.577444,16.655521,16.627453,16.693106,16.479010,16.495609,16.277914,16.497749,21.767103,-0.000194,0.001737,4.215295,0.004634,0.001415,4.242013,0.002381,0.001415,4.235252,0.002703,0.003347,4.243622,8.344259,2.044455,2.418493,2.430725,2.422999,2.430725,2.425575,2.347999,
2021-10-22 10:21:29,00:01:19,16.139748,15.676834,15.663504,15.764430,15.721552,15.885786,15.930768,16.283913,16.368540,16.584793,16.460375,16.389000,16.321308,16.311552,16.220421,16.234222,16.242262,16.188486,17.096209,16.957808,16.741478,16.674164,16.627541,16.564503,16.652700,16.620825,16.695517,16.464054,16.490126,16.279804,16.486080,21.924603,0.002059,0.001094,4.221089,0.006244,0.000450,4.243944,0.003025,0.002381,4.228815,0.003347,0.003025,4.246840,9.159312,2.069241,2.434587,2.448429,2.444566,2.446176,2.443600,2.382119,
